400
2
1
4
0.806345	0.580737	0
0.850726	0.670088	0
0.857838	0.666563	0
0.812646	0.654982	0
0.7745	0.549266	0
0.81732	0.630794	0
0.787646	0.698186	0
0.83916	0.606169	0
0.759189	0.547499	0
0.81851	0.583224	0
0.776626	0.621353	0
0.795888	0.632121	0
0.778989	0.664664	0
0.789545	0.654495	0
0.787686	0.628507	0
0.752404	0.611978	0
0.734697	0.545999	0
0.815865	0.594256	0
0.859731	0.617069	0
0.758874	0.679686	0
0.747272	0.647554	0
0.702686	0.632935	0
0.786859	0.656228	0
0.795932	0.616974	0
0.798492	0.591968	0
0.768872	0.573503	0
0.762475	0.670818	0
0.814739	0.571248	0
0.831877	0.672207	0
0.872872	0.6158	0
0.853838	0.675476	0
0.769235	0.546559	0
0.743488	0.641905	0
0.826382	0.645139	0
0.830038	0.621993	0
0.782875	0.627158	0
0.788238	0.626836	0
0.78142	0.619643	0
0.773117	0.604426	0
0.808238	0.720739	0
0.801952	0.579204	0
0.738952	0.574034	0
0.812402	0.623155	0
0.785528	0.693533	0
0.800536	0.637166	0
0.881968	0.645432	0
0.761719	0.61893	0
0.819771	0.671178	0
0.86835	0.72692	0
0.804275	0.638358	0
0.791013	0.515171	0
0.74604	0.662375	0
0.766889	0.637168	0
0.743728	0.556889	0
0.854194	0.559795	0
0.843254	0.644383	0
0.788821	0.667364	0
0.736283	0.708716	0
0.687532	0.583452	0
0.746298	0.655148	0
0.819172	0.690705	0
0.803676	0.615572	0
0.790017	0.710189	0
0.770076	0.587501	0
0.859532	0.680584	0
0.803183	0.658753	0
0.896629	0.675503	0
0.797021	0.630123	0
0.792139	0.629769	0
0.821789	0.565491	0
0.822439	0.589735	0
0.866584	0.642863	0
0.808133	0.693844	0
0.75637	0.648751	0
0.869334	0.653192	0
0.863648	0.60327	0
0.865983	0.662301	0
0.774613	0.63962	0
0.80336	0.590955	0
0.789269	0.571065	0
0.796097	0.64416	0
0.799095	0.570944	0
0.807031	0.627143	0
0.853718	0.679337	0
0.800439	0.647418	0
0.794518	0.638691	0
0.84767	0.609152	0
0.754786	0.673296	0
0.758791	0.614029	0
0.783924	0.705148	0
0.778714	0.580129	0
0.877852	0.588611	0
0.753515	0.586326	0
0.788103	0.645669	0
0.814257	0.607725	0
0.779382	0.640325	0
0.821857	0.597567	0
0.835357	0.638679	0
0.784498	0.568973	0
0.862845	0.614178	0
-0.931588	0.678882	1
-0.936593	0.580571	1
-0.812649	0.589638	1
-0.892331	0.595435	1
-1.03806	0.556165	1
-0.942019	0.652824	1
-0.858807	0.638217	1
-0.916253	0.710579	1
-0.839977	0.5311	1
-0.889626	0.688977	1
-0.892206	0.572021	1
-0.911817	0.583199	1
-0.848084	0.571476	1
-0.932855	0.622026	1
-0.887691	0.648032	1
-0.831422	0.638593	1
-0.889653	0.638956	1
-0.959012	0.597645	1
-0.890033	0.683956	1
-0.942754	0.570484	1
-0.831259	0.680095	1
-0.947196	0.538418	1
-0.911826	0.641378	1
-0.867512	0.616777	1
-0.845995	0.602271	1
-0.886937	0.618991	1
-0.910901	0.563532	1
-0.86183	0.659939	1
-0.861787	0.570441	1
-0.878102	0.617354	1
-0.85525	0.644132	1
-0.916394	0.609809	1
-0.875562	0.661974	1
-1.00458	0.625513	1
-0.919507	0.653883	1
-0.914131	0.578206	1
-0.88364	0.662081	1
-0.859276	0.642437	1
-0.91872	0.618457	1
-0.92043	0.667093	1
-0.857838	0.664689	1
-0.898192	0.643977	1
-0.84056	0.642892	1
-0.91618	0.59789	1
-0.891069	0.598686	1
-0.882505	0.679932	1
-0.946652	0.730715	1
-0.848349	0.64967	1
-0.903853	0.676982	1
-0.884912	0.658371	1
-0.913161	0.648329	1
-0.931176	0.592149	1
-0.87793	0.569305	1
-0.854572	0.646497	1
-0.90434	0.628592	1
-0.913528	0.549477	1
-0.902712	0.718098	1
-0.932173	0.605599	1
-0.910396	0.639492	1
-0.866287	0.587366	1
-0.85438	0.588635	1
-0.877418	0.648735	1
-0.863008	0.678941	1
-0.913925	0.577173	1
-0.916338	0.628275	1
-0.893622	0.651588	1
-0.856075	0.625583	1
-0.83899	0.557996	1
-0.865237	0.606828	1
-0.883354	0.615278	1
-0.908223	0.58383	1
-0.881777	0.640997	1
-0.905526	0.659434	1
-0.970559	0.708877	1
-0.886576	0.614883	1
-0.878916	0.701503	1
-0.855629	0.673354	1
-0.863291	0.6303	1
-0.971908	0.591749	1
-0.796054	0.566344	1
-0.981261	0.612201	1
-0.869844	0.623893	1
-0.91125	0.598866	1
-0.898777	0.644812	1
-0.902385	0.596981	1
-0.88723	0.634675	1
-0.893465	0.573718	1
-0.87277	0.661312	1
-0.877728	0.590615	1
-0.903745	0.57636	1
-0.878694	0.582704	1
-0.906634	0.547081	1
-0.878884	0.623966	1
-0.858821	0.698042	1
-0.914146	0.598139	1
-0.909141	0.596831	1
-0.960355	0.661233	1
-1.00073	0.640854	1
-0.840309	0.630201	1
-0.925591	0.588931	1
2.07163	-0.179277	2
2.06746	-0.0535074	2
2.05496	0.0717656	2
2.0342	0.196048	2
2.00524	0.318849	2
1.96821	0.439684	2
1.92325	0.558077	2
1.87053	0.673559	2
1.81026	0.785676	2
1.74269	0.893984	2
1.66808	0.998057	2
1.58673	1.09748	2
1.49894	1.19187	2
1.40508	1.28085	2
1.30551	1.36406	2
1.20063	1.44118	2
1.09084	1.51191	2
0.976583	1.57597	2
0.858311	1.63309	2
0.736487	1.68307	2
0.611594	1.72569	2
0.484125	1.7608	2
0.354581	1.78824	2
0.223475	1.80793	2
0.0913236	1.81977	2
-0.0413513	1.82372	2
-0.174026	1.81977	2
-0.306177	1.80793	2
-0.437284	1.78824	2
-0.566827	1.7608	2
-0.694297	1.72569	2
-0.81919	1.68307	2
-0.941013	1.63309	2
-1.05929	1.57597	2
-1.17354	1.51191	2
-1.28333	1.44118	2
-1.38821	1.36406	2
-1.48778	1.28085	2
-1.58165	1.19187	2
-1.66943	1.09748	2
-1.75079	0.998057	2
-1.8254	0.893984	2
-1.89297	0.785676	2
-1.95323	0.673559	2
-2.00595	0.558077	2
-2.05091	0.439684	2
-2.08795	0.318849	2
-2.1169	0.196048	2
-2.13767	0.0717656	2
-2.15016	-0.0535074	2
-2.15433	-0.179277	2
-2.15016	-0.305046	2
-2.13767	-0.430319	2
-2.1169	-0.554602	2
-2.08795	-0.677403	2
-2.05091	-0.798238	2
-2.00595	-0.91663	2
-1.95323	-1.03211	2
-1.89297	-1.14423	2
-1.8254	-1.25254	2
-1.75079	-1.35661	2
-1.66943	-1.45604	2
-1.58165	-1.55042	2
-1.48778	-1.6394	2
-1.38821	-1.72261	2
-1.28333	-1.79974	2
-1.17354	-1.87047	2
-1.05929	-1.93452	2
-0.941013	-1.99165	2
-0.81919	-2.04162	2
-0.694297	-2.08424	2
-0.566827	-2.11935	2
-0.437284	-2.1468	2
-0.306177	-2.16648	2
-0.174026	-2.17832	2
-0.0413513	-2.18228	2
0.0913236	-2.17832	2
0.223475	-2.16648	2
0.354581	-2.1468	2
0.484125	-2.11935	2
0.611594	-2.08424	2
0.736487	-2.04162	2
0.858311	-1.99165	2
0.976583	-1.93452	2
1.09084	-1.87047	2
1.20063	-1.79974	2
1.30551	-1.72261	2
1.40508	-1.6394	2
1.49894	-1.55042	2
1.58673	-1.45604	2
1.66808	-1.35661	2
1.74269	-1.25254	2
1.81026	-1.14423	2
1.87053	-1.03211	2
1.92325	-0.91663	2
1.96821	-0.798238	2
2.00524	-0.677403	2
2.0342	-0.554602	2
2.05496	-0.430319	2
2.06746	-0.305046	2
-0.738693	-0.71146	3
-0.676341	-0.985896	3
-0.656099	-0.89081	3
-0.632779	-0.688453	3
-0.69921	-0.969058	3
-0.783036	-0.736962	3
-0.662033	-0.763814	3
-0.736739	-1.00986	3
-0.732084	-0.872917	3
-0.795398	-1.04675	3
-0.566408	-0.918801	3
-0.615918	-1.07448	3
-0.557446	-1.11557	3
-0.513778	-0.947465	3
-0.402323	-0.850162	3
-0.633525	-1.13358	3
-0.379246	-1.1727	3
-0.619554	-1.18445	3
-0.584923	-1.08656	3
-0.60289	-1.0969	3
-0.352816	-1.13007	3
-0.457386	-1.16486	3
-0.521242	-0.981124	3
-0.267691	-1.17144	3
-0.399027	-0.903122	3
-0.455001	-1.27823	3
-0.179993	-1.27655	3
-0.308203	-1.27634	3
-0.338442	-1.00081	3
-0.423353	-1.14892	3
-0.0719115	-1.26145	3
-0.150224	-1.23311	3
-0.363899	-1.10003	3
-0.172995	-0.961396	3
-0.187508	-1.1348	3
-0.256827	-1.1073	3
-0.0225004	-1.14011	3
-0.0347346	-1.21676	3
-0.21195	-1.32066	3
0.140026	-1.30583	3
0.0082916	-1.34045	3
0.0479356	-1.14863	3
0.0945169	-1.06165	3
0.219886	-0.978648	3
0.226876	-1.08559	3
0.0351926	-1.21832	3
0.00373863	-1.26109	3
-0.0588348	-1.29022	3
0.0441737	-1.0514	3
0.283686	-1.06851	3
0.27685	-1.18874	3
0.0786294	-1.04268	3
0.00974839	-1.02407	3
0.361651	-1.34194	3
0.141297	-1.10624	3
0.359571	-1.2774	3
0.128184	-1.17487	3
0.306024	-1.18914	3
0.396507	-1.28995	3
0.276596	-1.13166	3
0.332294	-1.03243	3
0.434636	-1.05942	3
0.572261	-1.33218	3
0.465539	-1.0514	3
0.516527	-1.21886	3
0.588093	-1.03613	3
0.627231	-1.32217	3
0.484694	-1.21652	3
0.472378	-1.12106	3
0.57952	-1.13552	3
0.353315	-0.997507	3
0.462783	-1.30721	3
0.565772	-0.992164	3
0.795826	-1.1861	3
0.743511	-1.17317	3
0.746608	-1.20719	3
0.482898	-0.934695	3
0.57134	-0.925045	3
0.754697	-1.15614	3
0.732651	-1.15006	3
0.536415	-0.950991	3
0.598787	-1.08338	3
0.848618	-1.05996	3
0.919997	-0.95387	3
0.763918	-1.12031	3
0.66576	-0.989295	3
0.675367	-1.10089	3
1.01502	-0.847775	3
0.823875	-1.00492	3
0.728977	-0.880308	3
0.944164	-0.778776	3
0.785139	-0.895553	3
0.95665	-0.8513	3
0.831874	-0.890341	3
0.809298	-0.938767	3
0.97239	-0.890331	3
1.13227	-0.824156	3
0.862516	-1.01718	3
0.865514	-1.02744	3
0.984769	-0.985555	3
