2775
100
1
40
0.106742	0.046807	-0.137761	0.229115	-0.0751268	0.0212903	0.0793506	-0.0487137	-0.0149349	0.0428368	0.0880709	-0.107987	0.000973079	0.0584397	0.0345805	-0.0701554	-0.0152558	-0.104942	-0.0882956	-0.0973678	-0.00580849	-0.0564921	0.117003	-0.150052	0.0758313	-0.0382662	-0.0434058	0.0202425	-0.0891244	0.0678287	0.0102198	0.0614111	0.015003	0.0129535	-0.122091	-0.0921483	-0.0053714	-0.0339247	0.0972531	0.0494996	0.0258847	-0.0776339	-0.00856401	0.000861491	0.136298	0.10197	0.098616	-0.0274014	0.091498	0.0222347	-0.0110513	0.0575195	-0.0897067	0.00778628	0.0390645	-0.136524	0.00719152	0.052921	-0.0410356	-0.00936033	0.0140156	0.0653018	0.078504	-0.0036181	-0.00851115	-0.0753757	-0.0316608	0.0640295	0.0997876	-0.098785	-0.174781	-0.114065	0.0730374	0.0318748	-0.10753	-0.163759	-0.128297	-0.118441	-0.00290186	0.152134	0.00843568	0.0826764	0.00545732	-0.0868235	-0.163342	-0.0750207	-0.0138644	0.160922	0.095973	0.0500967	0.0707302	-0.0390125	-0.0170628	0.116798	0.0561681	-0.146549	0.0184218	0.0294128	0.0399361	0.0704401	0
0.131906	0.0730103	-0.134195	0.267038	-0.0972426	0.0305831	0.0871985	-0.0359787	0.003715	0.056424	0.088563	-0.137959	0.0181058	0.0554045	0.0466309	-0.0597626	-0.020802	-0.116532	-0.0858473	-0.101297	-0.012252	-0.0873541	0.140977	-0.162916	0.0837371	-0.0387549	-0.077121	0.0258271	-0.103565	0.0816907	0.00806896	0.0674393	0.0261868	-0.0035436	-0.137823	-0.104103	-0.00986767	-0.0386699	0.121536	0.0661534	0.0168321	-0.0723391	0.0107601	-0.00494957	0.163151	0.133882	0.114795	-0.049666	0.113273	0.00342688	-0.0196276	0.0611372	-0.0887939	0.0236761	0.0518334	-0.136913	0.0238935	0.0609077	-0.0383647	0.00792407	0.0268316	0.0775444	0.0716464	-0.0029859	0.00279467	-0.0952116	-0.0250536	0.0945859	0.109042	-0.118567	-0.184267	-0.124954	0.0960193	0.0408402	-0.129882	-0.178965	-0.158292	-0.142367	0.00201337	0.178622	0.0221179	0.11101	0.00650709	-0.0715606	-0.186813	-0.10205	-0.0239784	0.169756	0.122235	0.0490264	0.089417	-0.0463922	-0.0230528	0.160016	0.0595696	-0.165549	0.0321529	0.0181153	0.0337722	0.0938283	0
0.0903107	0.0300162	-0.11275	0.211833	-0.0803841	0.0126888	0.0721145	-0.0539767	-0.0164499	0.0362266	0.0759569	-0.0887532	-0.0187652	0.0445978	0.0244298	-0.0561272	-0.0240507	-0.0829987	-0.0747618	-0.0933569	-0.0127757	-0.0540569	0.103273	-0.137458	0.0612825	-0.0334796	-0.0367357	0.0111034	-0.0805824	0.0485719	0.00751028	0.0565893	0.00686586	0.00788947	-0.0794327	-0.086597	-0.013294	-0.0319945	0.0873339	0.0485686	0.00865743	-0.0646509	-0.00593417	0.00653372	0.105662	0.103444	0.065057	-0.0115329	0.0969186	0.0257898	-0.00503275	0.0573013	-0.065667	0.00864835	0.0224864	-0.11069	-0.0109678	0.0443509	-0.0478606	-0.0168776	0.00588357	0.0525104	0.0596913	-0.00119477	-0.0281067	-0.0686561	-0.0403384	0.0502626	0.0869354	-0.0867668	-0.152668	-0.103702	0.063418	0.0176932	-0.0886069	-0.149983	-0.116144	-0.108831	-0.0130828	0.122631	-0.0166294	0.0594572	0.0204117	-0.0550954	-0.150084	-0.0633425	-0.00107717	0.141895	0.0843837	0.0422579	0.062396	-0.053211	-0.0105443	0.116133	0.0471806	-0.149389	0.0208299	0.0205001	0.0446335	0.0449276	0
0.0400453	0.0129643	-0.0766697	0.0346158	-0.00888177	-0.0495699	0.0349504	-0.0439501	-0.0216622	-0.00566386	0.0707198	0.00451617	1.48333e-05	0.0104199	0.0140154	-0.016905	-0.0405213	-0.0644357	-0.0298715	-0.0222295	-0.00182537	0.00118028	0.0207959	-0.0795154	0.0461969	-0.0142973	0.0404481	-0.0257318	0.00552391	0.0326309	0.0314313	0.00846619	0.0106658	0.00830434	0.0354604	-0.0315634	0.00542637	-0.0462402	0.0195552	-0.00663196	-0.0702274	-0.00649877	-0.0341422	0.0142527	-0.0243336	0.0651263	-0.00205221	0.0322584	0.0837098	0.00760227	0.022535	-0.00438776	-0.0419279	-0.0371115	0.018042	-0.0338451	0.00237329	0.00202475	-0.0148074	-0.020897	0.00717328	0.0207139	0.0238621	-0.00966176	-0.0470908	0.0317746	-0.0189377	-0.01471	0.0382881	-0.0406025	-0.0605433	-0.0425521	0.0938107	0.00367134	-0.0419303	-0.049861	-0.0731118	-0.0122248	-0.0316943	0.0214853	-0.00938262	0.0151647	-0.00495158	-0.0229065	-0.0840012	-0.0141286	0.0173897	0.108127	0.0237394	0.0178425	-0.00905979	-0.0438855	0.0218566	0.0238236	-0.0130278	-0.0324727	0.00248981	0.0338866	0.0326454	0.031411	0
0.14268	0.0607214	-0.152988	0.324251	-0.0930888	0.0522137	0.0804658	-0.045768	-0.00128897	0.0554624	0.106772	-0.161792	0.00560416	0.0891549	0.0492462	-0.0820487	-0.00848657	-0.129509	-0.117472	-0.127073	-0.0103227	-0.0855987	0.150614	-0.177959	0.0901984	-0.0431866	-0.0793322	0.0265784	-0.138909	0.0966225	0.0107737	0.0849381	0.026385	0.00268479	-0.18404	-0.119088	-0.00767876	-0.0237001	0.130158	0.0653369	0.0606549	-0.114151	0.0212707	0.0041177	0.186953	0.11495	0.143625	-0.052648	0.110892	0.0307575	-0.0416256	0.0943626	-0.117619	0.0175646	0.052027	-0.177708	0.0174125	0.0726734	-0.0385699	0.0040365	0.00811361	0.0942957	0.102107	0.00122645	0.0174246	-0.114756	-0.0356617	0.094323	0.122813	-0.129951	-0.229069	-0.155464	0.104457	0.0362159	-0.153627	-0.215124	-0.179478	-0.168523	0.0129571	0.213849	0.00762214	0.110861	0.00509166	-0.114837	-0.21405	-0.0978857	-0.00997717	0.1955	0.146187	0.075562	0.0950498	-0.0223839	-0.0322929	0.169459	0.0683564	-0.192278	0.0197367	0.0282635	0.0283743	0.0909101	0
0.0843059	0.0342522	-0.115122	0.175731	-0.0596705	0.0054833	0.0671356	-0.0427568	-0.0241149	0.0310399	0.0800135	-0.073098	-0.00838503	0.0383898	0.0261815	-0.0656466	-0.0195585	-0.0845401	-0.0725739	-0.0820207	-0.00146741	-0.043749	0.0935405	-0.122131	0.071981	-0.0278668	-0.0230846	0.0094275	-0.0725479	0.0556579	0.0168156	0.0524487	0.012399	0.0192463	-0.0747724	-0.0738055	-0.00443581	-0.0394265	0.0718498	0.032838	0.00239113	-0.0604921	-0.0178893	0.00124728	0.0948333	0.0898148	0.0742967	-0.00626298	0.0765031	0.0204526	0.00157332	0.0352633	-0.0757735	0.00277996	0.0235907	-0.111994	0.00198417	0.0392881	-0.0394364	-0.0175453	0.0153555	0.045513	0.0551545	-0.00374178	-0.0123535	-0.0550079	-0.0251358	0.043654	0.0771004	-0.0794611	-0.13789	-0.0939912	0.0664124	0.0295886	-0.0766279	-0.13975	-0.120357	-0.0857737	-0.0113158	0.1082	0.00702003	0.0712835	0.0114558	-0.0662811	-0.13903	-0.0634074	-0.00498423	0.1368	0.0664573	0.0426258	0.049772	-0.0382207	-0.0192359	0.0905686	0.0412096	-0.126624	0.0152763	0.0314211	0.0458618	0.0531106	0
0.0925825	0.0362863	-0.121827	0.166833	-0.0815767	0.00624327	0.0836283	-0.0434694	-0.0279445	0.024315	0.0735047	-0.0676638	0.00617421	0.0678968	0.0214025	-0.0904781	-0.00630962	-0.0850719	-0.082673	-0.0514095	-0.0272192	-0.0612358	0.11694	-0.107782	0.0579965	-0.0247835	-0.0400827	0.0198873	-0.0527848	0.021652	0.038233	0.0414107	0.0154171	0.00486687	-0.0990979	-0.0526523	-0.0256415	-0.0480793	0.0547677	0.0310335	0.0160046	-0.0457847	-0.0178682	0.0063863	0.101377	0.103628	0.0757729	0.0104089	0.0548747	0.0231249	0.0112548	0.0328864	-0.071129	-0.0184786	0.0190271	-0.122683	0.000269793	0.0437205	-0.0515442	-0.00507963	0.0260247	0.0414975	0.0560663	-0.0112737	-0.020451	-0.0393026	-0.0380192	0.0718388	0.0644443	-0.062836	-0.144114	-0.0980209	0.0627294	0.0430854	-0.100305	-0.128479	-0.123551	-0.0983935	-0.0163351	0.0791707	-0.0162395	0.0652553	0.034931	-0.0795286	-0.152042	-0.049565	-0.033399	0.110553	0.0887678	0.017292	0.0154945	-0.0463384	-0.00690709	0.0872468	0.0345056	-0.148532	0.0174315	0.0167311	0.0397163	0.0451736	0
0.0235784	-0.022121	-0.0719801	0.000897909	-0.0175093	-0.0452421	0.0639277	-0.028013	-0.0483138	-0.00631301	0.0560677	0.0448731	-0.0115137	-0.0145737	-0.00831235	-0.0443634	-0.0419639	-0.0331953	0.00604992	-0.0199576	-0.00152141	0.0242976	0.0408102	-0.0448565	0.0350815	-0.0115769	0.0269646	-0.0328814	-0.00769331	0.0130627	0.0187308	0.00847319	0.0114575	0.0145663	0.0260376	-0.032803	0.00619989	-0.0539296	-0.00106851	-0.0121556	-0.0614469	-0.0139009	-0.0451981	-0.00214245	-0.0175222	0.0596153	-0.00766862	0.0460584	0.012603	0.00209829	0.0337465	-0.0159479	-0.0130177	-0.00369451	-0.0074168	-0.0303343	-0.0182782	0.00468784	-0.0400721	-0.0335852	0.0112046	0.00593454	0.00212291	-0.00249803	-0.0312911	0.0199322	-0.0229997	0.00297515	0.0134172	-0.00304823	-0.0249721	-0.0425631	0.0179498	0.0106097	-0.00124407	-0.044433	-0.0720852	0.00244715	-0.0307092	-0.0129523	0.00488684	0.0103632	0.00964379	-0.00435805	-0.0315266	0.00344708	-0.0018575	0.0551659	-0.0134524	0.0118761	-0.0074807	-0.0372689	-0.0189776	0.00896675	-0.000200878	-0.0559262	0.00843645	0.0261834	0.0462316	0.00859304	0
0.100226	0.0573039	-0.129362	0.24666	-0.112327	0.0208672	0.116197	-0.0587937	-0.0256116	0.0443946	0.0873675	-0.106363	-0.0064366	0.0585425	0.0391818	-0.0827838	-0.0207696	-0.145913	-0.0846845	-0.118203	0.013055	-0.0468151	0.136651	-0.142568	0.133472	-0.0114779	-0.0511268	0.0464175	-0.133009	0.0513064	0.00951087	0.0928349	0.00868801	0.0821781	-0.138067	-0.0730567	0.0185577	-0.0414165	0.125724	0.0365127	0.00745028	-0.0859572	0.0119643	-0.0242936	0.120091	0.116583	0.134115	-0.0349059	0.0818286	0.00939678	-0.0406239	0.0753956	-0.08039	0.00750353	0.0626792	-0.130387	-0.00715961	0.0130484	-0.0335713	0.00894394	0.00369573	0.0376474	0.0841211	0.0439273	-0.0369306	-0.0763451	-0.0751215	0.0751572	0.0726032	-0.110173	-0.184308	-0.101247	0.107794	0.00286416	-0.114839	-0.177533	-0.122678	-0.126907	-0.0203661	0.160739	0.0275988	0.0779172	0.0228075	-0.0701933	-0.183337	-0.0659942	-0.0152042	0.168546	0.100445	0.0647025	0.0909949	-0.0336515	-0.00435123	0.120236	0.0185834	-0.133759	-0.0153379	0.0200905	0.0373755	0.0673389	0
0.0509359	-0.00108624	-0.0604899	0.0247048	-0.0225174	-0.0406317	0.0507156	-0.0407914	-0.0482489	-0.00575593	0.0404261	0.0270052	-0.0265138	-0.010049	0.00919048	-0.0600414	-0.0352205	-0.043667	-0.00305746	-0.0593682	-0.0266437	0.016552	0.0424428	-0.0695303	0.0429244	-0.0118364	0.00829138	-0.0302468	0.000606091	0.0174647	0.0210139	0.00814391	0.0124386	0.0109466	-0.00334202	0.000619123	0.00186775	-0.0569112	0.015631	0.00823063	-0.0433575	-0.0233159	-0.0358474	0.00888035	0.00942685	0.0773029	0.00100081	0.0548314	0.0284644	0.00250399	0.0354266	-0.0158649	-0.0296645	-0.00753998	0.0141477	-0.0389291	-0.00509787	0.00652419	-0.0243291	-0.0364688	0.0191132	0.0108438	0.0277991	0.0130833	-0.026233	0.0162958	-0.0306834	0.0150456	0.0152229	-0.0134116	-0.0439767	-0.0514224	0.0411552	0.00319789	-0.00356509	-0.0668841	-0.0998528	-0.0126685	0.00900487	-0.00422193	0.0101663	0.0366641	0.00939569	-0.0225888	-0.0463781	-0.0193867	0.000765941	0.0762248	0.00139318	0.0130228	-0.00116932	-0.0456241	0.00357135	0.0121167	0.00752373	-0.086422	0.0167157	0.023257	0.0503843	0.0156143	0
