4598
50
1
60
-0.29656	0.516844	0.0936588	0.0667012	0.115221	-0.0425392	-0.0348657	-0.236115	-0.0764443	0.429157	0.0189171	-0.25268	0.24038	-0.0323321	-0.0476271	-0.160172	-0.0970627	-0.418976	-0.185356	-0.274853	0.0582746	0.38463	-0.219941	-0.144629	0.203542	-0.178101	0.240479	-0.10054	0.0919063	-0.13858	-0.119856	0.0589394	-0.000847738	-0.12442	-0.306482	0.124612	-0.149393	0.284997	-0.207002	-0.373673	0.0298542	-0.0632223	0.119605	-0.227072	0.0760291	0.0441839	-0.0151641	0.135783	0.0890941	-0.304389	0
-0.119678	0.290128	0.0591466	0.0229911	0.0290027	0.0133188	-0.0201197	-0.0569198	-0.0565047	0.163849	-0.0133357	-0.0798611	0.0987277	-0.0179013	-0.00428439	-0.086791	-0.059526	-0.161108	-0.0786227	-0.0801273	0.0490752	0.133408	-0.0686783	-0.0407458	0.113789	-0.070457	0.0944182	-0.00609355	0.0411936	-0.076613	-0.0493014	0.0455671	0.0635279	-0.030442	-0.12423	0.0481753	-0.118259	0.0874676	-0.109015	-0.183509	0.0251241	-0.0237502	0.0870134	-0.107902	0.057355	-0.0104562	-0.0255842	0.0758497	0.0672841	-0.10934	0
-0.0323962	0.0692953	0.0728611	0.0267628	-0.0277497	0.00995583	-0.130254	0.158095	-0.0329335	0.015465	-0.0765944	0.0714312	0.0497203	0.122683	0.0489722	-0.0566884	0.0713414	-0.0222954	0.0184771	-0.0445823	0.0974431	0.0783378	0.00715048	-0.0292149	0.02786	-0.00510953	0.0814219	0.0313788	0.0817539	-0.0372711	-0.0627702	-0.00358123	0.182653	0.00770812	-0.0661937	0.00542488	-0.116339	0.018748	-0.111637	-0.0831861	0.0877849	-0.0293486	0.0484892	-0.134897	0.0564644	0.0223853	-0.0473828	0.083884	0.0337031	-0.0103296	0
-0.377989	0.638296	0.122361	0.0576697	0.216876	-0.130611	-0.00443002	-0.368229	-0.106634	0.735007	0.0198358	-0.341113	0.395451	0.0755658	-0.106345	-0.154471	-0.244446	-0.575331	-0.227951	-0.492743	0.100572	0.480645	-0.173015	-0.257287	0.200492	-0.297814	0.298363	-0.186685	0.159318	-0.124641	-0.22602	0.216322	-0.039454	-0.110221	-0.402016	0.127382	-0.132051	0.563433	-0.48177	-0.465274	0.0110083	0.011655	0.154616	-0.184077	0.141559	0.121236	0.0101124	0.161424	0.126867	-0.402894	0
-0.364737	0.598853	0.115085	0.0787011	0.151702	-0.0688987	-0.0505024	-0.29675	-0.0837623	0.515638	0.0435568	-0.313503	0.290745	-0.0238426	-0.0779566	-0.187511	-0.122327	-0.502275	-0.226304	-0.35023	0.0658837	0.492932	-0.281201	-0.178314	0.24779	-0.223703	0.294245	-0.138111	0.111229	-0.16176	-0.138294	0.0670398	-0.00451236	-0.165301	-0.364182	0.173211	-0.153747	0.352275	-0.246833	-0.451444	0.0375981	-0.0702158	0.132098	-0.276607	0.0822863	0.0794721	-0.0111677	0.171208	0.110641	-0.395313	0
-0.461345	0.579822	0.151304	0.128887	0.168066	-0.0508653	-0.0674394	-0.392004	-0.127432	0.543672	0.130911	-0.314919	0.337993	0.00443846	-0.00114492	-0.0567679	0.0190074	-0.515964	-0.232059	-0.399059	0.070667	0.521271	-0.243935	-0.155649	0.351169	-0.236168	0.323422	-0.250809	0.0819585	-0.119352	-0.105126	0.175659	-0.108164	-0.27599	-0.289387	0.0815054	-0.228536	0.372742	-0.190929	-0.53587	0.0107976	-0.171028	0.158188	-0.202866	0.0298789	0.136274	0.0218961	0.116759	0.0481909	-0.3941	0
-0.146507	0.136462	0.0559214	0.0633584	-0.0503979	-0.00483282	-0.0217073	-0.111442	-0.146916	0.229195	0.103155	0.0315954	0.00200418	-0.111591	0.0182758	-0.0694156	-0.207255	-0.240571	-0.0384428	-0.0674227	-0.18039	0.167164	-0.0129096	-0.0453069	0.138659	-0.0941342	0.155562	0.131385	-0.0255787	-0.078011	0.0196894	0.0177461	0.0875971	0.0959792	-0.230867	0.154785	-0.221994	0.0770159	-0.0656441	-0.117609	-0.045689	-0.00512661	0.135968	-0.0944729	0.0207216	-0.0542781	-0.072551	0.0159931	0.19063	-0.149539	0
-0.231965	0.557603	0.113161	-0.0371868	0.0624703	-0.0700454	0.0344897	-0.214243	-0.127359	0.469185	-0.063149	-0.100888	0.366202	-0.150702	-0.00217565	-0.155816	0.0145108	-0.353403	-0.12181	-0.335203	0.109411	0.203699	-0.102007	-0.178725	0.298604	-0.174901	0.111961	-0.0846129	0.0194003	-0.190378	0.00919702	-0.0551868	0.0885665	-0.117115	-0.154437	0.124457	-0.21691	0.199779	-0.168454	-0.314728	-0.0467817	-0.180218	0.158268	-0.138662	0.0929167	0.0117454	-0.0201397	-0.00625701	0.0213324	-0.272884	0
0.0144767	0.167594	0.0322157	0.00453212	-0.0438959	0.0442959	0.0264134	0.041685	-0.1373	0.00183725	-0.0080536	0.00863661	0.0146851	-0.00183804	0.107685	-0.0146421	-0.0406036	-0.0555539	-0.0427508	0.112218	0.0503575	0.0561361	-0.00242285	-0.0232554	0.0646895	-0.0323129	-0.0153248	0.0388232	-0.0207674	-0.0729992	0.00548464	0.0231241	0.0919876	-0.00630556	-0.00375118	-0.0497886	-0.108578	0.0599112	-0.0491087	-0.071284	-0.0169478	0.0292984	0.0392707	-0.0186298	0.0368754	0.0144019	-0.0482359	0.00820264	0.0612572	-0.0503333	0
-0.42386	0.627512	0.0765599	0.12332	0.10498	-0.175348	-0.048288	-0.41372	-0.0132084	0.603767	0.106091	-0.317464	0.352988	-0.12842	-0.0272425	-0.233874	-0.131732	-0.546838	-0.1764	-0.330666	-0.015912	0.531683	-0.279097	-0.202366	0.336818	-0.296976	0.273568	-0.163375	0.0994989	-0.152529	-0.0826032	0.0990056	-0.0356493	-0.157216	-0.402618	0.11012	-0.0800637	0.384282	-0.233585	-0.453493	-0.0228248	-0.0872942	0.182141	-0.28129	0.0415078	0.059598	0.0350102	0.217725	0.0952256	-0.441131	0
-0.197803	0.368415	-0.0361207	0.0337335	0.0062892	0.0227689	0.0460666	-0.175659	-0.0112275	0.280877	-0.020219	-0.177947	0.163865	-0.125639	0.0506929	-0.113946	-0.166914	-0.198353	-0.114106	-0.1484	-0.0355688	0.260117	-0.176903	0.00752297	0.127798	-0.124782	0.150861	-0.0606774	0.107082	-0.0088238	-0.105441	0.053584	0.0913529	-0.0394585	-0.275415	0.0118281	-0.229275	0.185207	-0.18194	-0.320728	0.081348	-0.156119	0.0476362	-0.265469	0.0284617	0.0812805	0.0409893	0.26057	0.0957367	-0.238406	0
-0.0792601	0.276434	0.0702681	0.00653389	0.0236486	0.0198357	-0.0163761	-0.06711	-0.0656139	0.172025	-0.0438467	-0.100827	0.112146	0.00167765	-0.00153198	-0.0998423	-0.0560107	-0.145314	-0.0635546	-0.0842042	0.0159433	0.120802	-0.074664	-0.0565073	0.11891	-0.0720102	0.122393	-0.0287384	0.0411498	-0.0788322	-0.0609057	0.060202	0.0655896	-0.0463729	-0.106546	0.0567869	-0.127782	0.128008	-0.111928	-0.150316	0.0329552	-0.0306657	0.0792951	-0.142	0.0614043	-0.0203676	-0.0188261	0.0713703	0.0675387	-0.129481	0
-0.422973	0.652592	0.14021	0.106823	0.151155	-0.0854074	-0.0243591	-0.356146	-0.071627	0.575689	0.0303731	-0.351063	0.327135	-0.0268215	-0.0867161	-0.211955	-0.116934	-0.584022	-0.288155	-0.366704	0.0502794	0.536576	-0.317687	-0.216032	0.259108	-0.274024	0.29951	-0.167002	0.126924	-0.175944	-0.169591	0.0621621	-0.00527541	-0.176783	-0.420672	0.154094	-0.180258	0.432335	-0.306662	-0.482026	0.0380024	-0.0765141	0.162778	-0.306215	0.10506	0.0627994	0.0122717	0.193094	0.0880905	-0.432935	0
-0.156705	0.310085	0.082845	0.0135316	0.0831462	0.0382294	-0.0536589	-0.0931292	-0.054679	0.159628	0.104786	-0.0547486	0.115961	0.0208691	0.0425841	-0.0740264	-0.0322615	-0.166296	-0.0421219	-0.0424299	0.0477523	0.126448	-0.0340495	0.0101802	0.0797764	-0.0108653	0.124712	-0.0285215	0.0090501	-0.0762833	-0.0372278	0.0757183	0.125398	0.0258778	-0.106578	0.0546339	-0.105478	0.110283	-0.0244814	-0.169297	0.059947	0.0394666	0.072495	-0.0910104	0.108821	-0.0542063	-0.017883	0.057974	0.0432505	-0.130886	0
-0.426618	0.682263	0.121702	0.0950847	0.169726	-0.081833	-0.0326118	-0.361436	-0.0958563	0.609656	0.0353779	-0.381259	0.348369	-0.0239887	-0.076895	-0.22047	-0.140781	-0.584513	-0.262681	-0.422946	0.0681266	0.562717	-0.321399	-0.199942	0.270573	-0.258152	0.330298	-0.188746	0.122264	-0.176712	-0.169831	0.0648046	-0.0628922	-0.186488	-0.415086	0.167696	-0.160421	0.419718	-0.267499	-0.491572	0.0259197	-0.0790683	0.125533	-0.293403	0.0701668	0.0891848	0.00788358	0.18707	0.117161	-0.453728	0
-0.209794	0.390519	0.10041	0.0340417	0.141421	0.00259032	-0.0134905	-0.20345	-0.0337771	0.253267	-0.0571921	-0.108115	0.159268	-0.096396	0.000312811	-0.0937136	-0.181834	-0.322403	-0.219485	-0.167548	-0.0296239	0.292393	-0.116228	-0.209715	0.235039	-0.0245172	0.131131	-0.055389	0.0706493	-0.13533	-0.014349	0.0961418	0.0378201	-0.11452	-0.294564	0.108257	-0.243596	0.246277	-0.107489	-0.133258	-0.0466736	-0.0165688	0.000917927	-0.209421	0.0227295	0.0357511	-0.00605467	0.0719795	0.0197573	-0.22131	0
-0.0669038	0.24315	0.0738621	0.0306077	0.0578893	0.00468775	-0.0638719	-0.0357586	-0.0619448	0.137751	-0.000867583	-0.0584979	0.0979075	0.00784708	0.0221083	-0.0829409	0.000450388	-0.109615	-0.03047	-0.124754	0.0509218	0.10059	-0.0694871	0.0123395	0.103972	-0.0243215	0.076094	0.00907192	0.035426	-0.0717174	-0.0781672	0.0704173	0.0370123	0.00635601	-0.112251	0.0332571	-0.102662	0.0660326	-0.0910364	-0.13771	0.0440675	-0.0187126	0.104356	-0.0859643	0.045032	-0.0150139	-0.0711662	0.0302564	0.0964499	-0.11605	0
-0.121295	0.243477	0.0258191	0.046268	0.0571853	0.012927	-0.0369851	-0.00515684	-0.0343198	0.105843	-0.0181454	-0.080687	0.0962604	-0.0354276	0.0139273	-0.0258117	-0.0580001	-0.144657	-0.036181	-0.0434464	0.0375996	0.0973414	-0.0569879	-0.0396326	0.111317	-0.0760359	0.0306144	-0.00874938	0.0262699	-0.0893592	-0.0780646	0.0227478	0.0523709	-0.0445091	-0.0793806	0.0153224	-0.118028	0.0738023	-0.116528	-0.135497	0.0414095	-0.0288938	0.0344016	-0.0507985	0.0600176	-0.0292099	-0.0872545	0.0955594	0.131832	-0.113258	0
