2597
150
1
10
-0.139015	-0.0625992	-0.0119682	-0.139678	0.0687391	0.321846	-0.0446238	-0.0167518	0.0224798	-0.15692	0.0187365	0.116954	-0.0984202	-0.200884	-0.293702	-0.0667771	-0.181258	0.114629	0.134081	0.12642	0.0599388	-0.0281331	0.0330624	0.00186741	0.0445323	-0.0519012	-0.0281665	-0.0448608	-0.11212	-0.0429439	-0.0378481	-0.0669681	0.0372156	0.102963	0.0300566	0.0425426	0.028446	0.0780788	0.0789814	-0.10852	0.21229	0.0604904	0.0101487	0.0613897	0.0975363	-0.0133749	0.0176906	0.0797216	0.2669	0.0862652	-0.0501494	0.0243975	-0.0137026	-0.106861	0.182967	-0.224653	-0.152989	0.196377	-0.0913685	-0.0265293	-0.0122893	-0.01971	0.080775	0.0789721	-0.0570741	-0.137328	-0.193371	-0.251174	-0.161812	-0.134859	0.0060513	-0.0638989	-0.151421	-0.206433	-0.00450598	0.170603	0.0703577	0.0825798	-0.120707	0.0554296	0.00805964	0.0411081	0.108188	0.147862	-0.162201	0.179505	-0.0156772	-0.256877	-0.118612	-0.167767	-0.0378063	0.169509	-0.0263211	0.00381479	-0.0794533	-0.226023	0.045937	-0.0968681	-0.162618	-0.083809	-0.147439	-0.112984	-0.110526	-0.118184	-0.024394	0.145197	-0.0357267	0.0459072	-0.123681	0.0542248	0.0330315	-0.162679	0.000801822	0.105604	0.167931	0.150967	0.0723778	0.155587	0.248018	-0.319498	0.0189118	0.0621095	-0.121252	-0.124759	0.000460311	-0.133761	-0.0285534	0.152116	-0.0640408	0.0925888	-0.0429393	0.0929225	0.0703607	0.0458821	0.468741	-0.18436	-0.0965661	0.100049	-0.0496176	-0.198481	-0.173422	0.0753253	-0.135663	-0.0293821	0.0510076	-0.108249	0.155334	0.0892728	-0.248906	-0.0199528	0
0.0119263	0.00309098	-0.0381303	-0.00674655	0.0213148	0.166109	-0.0222264	0.0337174	0.0477379	-0.0896639	0.0173239	0.0740745	-0.0228619	-0.101949	-0.153279	-0.0428988	-0.0768896	-0.031454	0.13012	0.100328	0.0978548	0.000746511	-0.00189292	0.00672893	0.0869507	-0.0759678	-0.0822223	-0.0748266	-0.0301942	-0.060401	-0.0161643	-0.114649	0.00470083	0.0404036	0.00684562	0.0443641	0.029485	0.0802284	0.0324504	-0.0156357	0.0662568	0.0423435	0.0153018	0.0530175	0.0944622	-0.0427956	0.0195238	0.0202442	0.151898	0.0234327	0.00589454	0.0357229	0.0029313	-0.0710573	0.100236	-0.124764	-0.0809313	0.0801057	-0.0551576	0.0335647	-0.0323672	-0.0198182	0.0410756	0.00604459	-0.0423489	-0.0903683	-0.120755	-0.133998	-0.049028	-0.146036	0.0366152	-0.0397938	-0.114114	-0.0924728	-0.00740586	0.132358	0.0401375	-0.0447561	-0.0495953	-0.0201764	-0.00748097	0.0725547	0.0659732	0.0929694	-0.0657144	0.101882	0.0440235	-0.163363	-0.0463451	-0.112022	-0.0411784	0.0557908	-0.0228066	-0.0615524	-0.0226133	-0.0659226	0.0627228	-0.0658184	-0.0276145	-0.0582765	-0.112694	-0.113579	-0.0865707	-0.104302	-0.0604028	0.0412502	-0.0564019	0.0354229	-0.140069	0.0121011	-0.0328105	-0.149446	0.0375207	0.00238529	0.0760059	0.115513	-0.0527079	0.108873	0.13864	-0.15246	0.0763409	0.0440548	-0.00910079	-0.021966	-0.00746755	-0.0717553	-0.0176105	0.08207	-0.0577198	0.00489596	-0.0638908	0.0523232	0.0750716	0.0391093	0.26591	-0.0813375	-0.125706	0.0507034	-0.00333063	-0.112156	-0.0515491	0.0025545	-0.0612279	-0.0555925	0.0702771	-0.135966	0.0689989	0.0835554	-0.131237	-0.0392546	0
-0.0585932	-0.031029	0.0272382	-0.0675289	0.0459009	0.151125	-0.021188	0.0119393	0.0334429	-0.0267823	0.0181427	0.057772	-0.123108	-0.00377833	-0.109883	-0.0387793	-0.0833331	0.0555957	0.0311921	0.0456437	-0.0136056	0.0382932	0.0315298	-0.0082712	-0.00935935	-0.017656	-0.0157374	-0.0363145	-0.0774803	-0.0366912	-0.0143412	-0.0531203	-0.0711997	-0.0108692	0.0291042	-0.0060555	0.0173738	0.0429589	0.0324746	-0.0168567	0.0692142	-0.0121542	-0.00361274	0.0326362	0.0589185	0.00256588	-0.0125164	0.0182982	0.0590065	0.0350212	-0.0324653	0.0354017	0.0587127	-0.0710253	0.0914401	-0.108073	-0.095259	0.102142	-0.0280635	0.0226803	-0.0348701	-0.0392529	-0.00672324	-0.0621223	-0.10869	-0.0641633	-0.0821408	-0.0703429	0.00708551	-0.0410012	0.00417508	-0.0156411	-0.150244	-0.111826	-0.0119984	0.0412142	0.0288477	0.0430307	-0.109199	0.0576782	-0.0125666	0.0431977	0.0158568	0.0678441	-0.058672	0.0402919	0.0616046	-0.123034	-0.0204934	-0.0264551	-0.0248127	0.0334976	-0.0188056	-0.0584001	-0.0380236	-0.175659	0.0479291	-0.0655486	-0.125519	-0.019329	-0.0593435	-0.0647644	-0.0283509	-0.00484388	-0.0151225	0.117201	-0.0277692	-0.0114236	-0.0667714	0.0493	-0.0223002	-0.0475902	0.0247256	0.0527266	0.0450393	0.0948583	0.0135275	0.105844	0.120528	-0.168851	-0.00865257	0.0416611	-0.0430894	-0.00795847	-0.0131899	-0.0872992	-0.000731569	0.094838	-0.0258828	0.023535	-0.0397572	0.0267952	0.00739839	-0.0180893	0.21746	-0.0544637	-0.0530628	0.0388519	-0.0178063	-0.0603144	-0.098233	-0.0118845	-0.0476759	-0.056732	0.00757945	-0.0783031	0.0558867	0.0297099	-0.1324	0.0380563	0
-0.0202614	-0.00667575	0.0318658	-0.0269311	0.0468729	0.0885574	-0.00259986	-0.0194926	-0.0115614	-0.0286318	0.00368697	0.0329674	-0.0251528	-0.0278044	-0.0790147	0.00916324	-0.0466777	-0.0148908	0.0449961	0.025068	0.0356013	0.0137446	0.0263585	-0.00537925	0.0103978	-0.0354094	-0.022202	-0.0190892	-0.00820088	-0.0398799	-0.00985443	-0.042746	-0.0228568	-0.0011022	0.0157254	0.0207714	0.009715	0.00577057	0.0275484	-0.0168896	0.0234659	0.0356666	-0.00490161	0.00424712	0.0518352	-0.0196382	-0.0175132	0.024711	0.0685645	0.0262876	-0.0085106	-0.0260414	0.0185289	-0.0192145	0.0319388	-0.0468101	-0.0422671	0.0454952	-0.00165924	0.00659218	-0.0128767	-0.0216986	0.0130401	0.00645992	-0.0204508	-0.0232633	-0.0296575	-0.0701396	-0.0272038	-0.0490373	0.0145436	-0.0148353	-0.0670774	-0.0518059	0.00108421	0.0416692	0.0144807	-0.00619356	-0.038278	0.000339486	-0.0193857	0.0104196	0.0210871	0.0416818	-0.038315	0.0594019	0.0274265	-0.0664212	-0.00172272	-0.0318051	-0.0182726	0.018632	-0.0209769	-0.0187126	-0.00719777	-0.0562357	0.0176871	-0.0516086	-0.0553081	-0.00742224	-0.0107372	-0.0481269	-0.0242768	-0.0151393	-0.0165485	0.0192271	-0.021897	0.0216289	-0.025521	0.00740663	0.00809646	0.000324468	0.0232317	0.0450435	0.0290265	0.0290527	0.00710359	0.055604	0.0546456	-0.0961528	-0.000186889	0.0202437	-0.019925	-0.0273157	-0.0198354	-0.0483816	-0.0121018	0.0510951	-0.0334848	0.0198972	-0.0230833	0.0206219	0.0358236	0.0134494	0.126816	-0.0346288	-0.0236981	0.0256293	-0.00788916	-0.0507689	-0.0317799	0.0053767	-0.034408	-0.0267662	0.00379916	-0.0290157	-0.00874434	0.0125278	-0.0622737	0.0264359	0
0.000350544	-0.0090372	0.0267766	-0.0755133	0.0477803	0.0986151	0.00621101	0.0101066	0.00229416	-0.0262669	0.0158179	0.0431154	-0.0155676	-0.0572735	-0.0844928	-0.0431155	-0.0354033	0.0330092	0.0538898	0.0621162	0.067458	-0.00378745	0.0260741	-0.0297542	0.0253891	-0.00264298	-0.0493869	-0.0255602	-0.0381362	-0.0290854	0.0078385	-0.035395	-0.0175783	0.00257235	0.0183508	-0.00586818	-0.00175325	0.0146382	0.045929	0.0128367	0.00491286	0.0608577	-0.000151831	0.0145783	0.0628567	-0.0375256	0.0417465	0.0415835	0.0486841	0.0389354	-0.029222	-0.0118783	-0.0140346	-0.00719484	0.0442798	-0.0524368	-0.0529784	0.0693668	0.0166255	0.026836	0.00307108	0.000579466	0.0234387	0.0213265	-0.0473063	-0.0450403	-0.00776008	-0.0746691	-0.0395162	-0.111424	0.0406392	0.00987618	-0.054054	-0.0743058	0.0147453	0.0856362	0.0153223	0.00106583	-0.0760781	-0.00519027	-0.0347112	0.0210433	0.0483192	0.0188762	-0.0625398	0.073549	0.0541021	-0.0785918	0.00930182	-0.0318402	-0.017143	0.0308195	-0.0348153	-0.0295311	-0.0430494	-0.0819381	0.0208222	-0.06723	-0.0652861	-0.0270377	-0.022622	-0.0449598	-0.0506987	-0.0180569	-0.00850954	0.00320667	-0.0271304	0.039636	-0.0210081	0.00106134	0.00255115	-0.01745	0.00622542	0.069777	0.0827988	0.0397627	0.0207828	0.0654484	0.0471179	-0.0931313	0.000586121	0.0294099	-0.0421617	-0.0242604	-0.00123433	-0.043961	-0.00227259	0.0432776	-0.0358682	0.00951506	-0.00154141	0.0275843	0.0357423	-0.00519308	0.118483	-0.0398163	-0.0121169	0.0471477	-0.000341786	-0.0361187	-0.0262808	-0.00040572	-0.0684564	-0.021423	-0.0186217	-0.0349944	-0.0177147	0.0613549	-0.0809657	0.0143821	0
-0.0862521	-0.0217311	0.0507895	-0.0968131	0.0628336	0.195847	-0.00613609	-0.00966702	-0.00772886	-0.0477869	0.0172348	0.0628044	-0.0464514	-0.149692	-0.173946	-0.0256725	-0.118073	0.0249414	0.1317	0.0454773	0.0389806	0.00150153	0.0693993	-0.0220779	0.0169541	-0.0321344	-0.00252856	-0.0538768	-0.0515806	-0.0683522	0.0231249	-0.0028836	0.0244208	0.0789402	0.0331641	0.00736272	-0.00126495	0.065225	0.0544649	-0.0535788	0.0912416	0.0383755	0.0197697	4.10239e-07	0.102786	-0.0391295	0.0117302	0.0312817	0.136528	0.0260633	-0.0343686	-0.011423	0.0199437	-0.0300627	0.0941958	-0.132975	-0.056774	0.111338	-0.0815407	-0.00124339	0.00132842	-0.00610663	0.0298999	0.0401316	-0.0372985	-0.0661354	-0.12993	-0.171497	-0.104573	-0.113704	0.0155021	-0.025392	-0.081076	-0.103089	0.0294252	0.105758	0.0368686	0.0285445	-0.0539807	0.041275	0.0146573	0.0567304	0.0369487	0.0954169	-0.112541	0.158396	0.00013308	-0.19193	-0.0538832	-0.139162	-0.0164526	0.0772943	-0.0338038	0.0135614	-0.00611768	-0.141881	0.0611195	-0.103389	-0.136857	-0.0387267	-0.0750267	-0.0608614	-0.0928492	-0.0500969	-0.0270752	0.0473602	-0.0490277	0.0589138	-0.0798347	0.0591968	0.00377546	-0.0741591	0.0168931	0.0567969	0.0880358	0.0438794	0.0309255	0.128126	0.162239	-0.188842	0.0215833	0.0617238	-0.0223902	-0.0462124	-0.00883016	-0.0696615	-0.0126769	0.101514	-0.0579093	0.0652117	-0.0285609	0.0816862	0.0803674	0.0050307	0.319711	-0.0970692	-0.0869552	0.0643478	-0.0282192	-0.093032	-0.132622	0.0339748	-0.0935793	-0.0427642	0.0559764	-0.0587494	0.0886967	0.0936307	-0.167458	0.0279644	0
-0.0721157	-0.0294103	0.015731	-0.126244	0.0943814	0.286856	-0.0293595	-0.0150326	0.0299098	-0.122729	0.0121166	0.0806473	-0.0958942	-0.178279	-0.248173	-0.00984749	-0.153601	0.0484764	0.120302	0.0994958	0.0744855	0.00650067	0.0369503	0.00822468	0.0400662	-0.0660484	-0.0259667	-0.0489093	-0.0910626	-0.0732586	-0.0247514	-0.0454939	-0.00513141	0.0749157	-0.0121182	0.031075	0.0146461	0.0692442	0.0684738	-0.0873674	0.150515	0.0396093	-0.0237169	0.041459	0.0661619	-0.0428149	0.0279132	0.0925628	0.196108	0.0616743	-0.0406454	-0.00966508	-0.000185817	-0.0557247	0.147158	-0.189755	-0.118315	0.167738	-0.0560249	0.0279255	0.0433786	-0.0118551	0.0809826	0.0624219	-0.0470855	-0.111266	-0.135239	-0.223531	-0.121316	-0.124151	0.00170104	-0.0546015	-0.172114	-0.196632	-0.0361988	0.117923	0.0380455	0.0380974	-0.121919	0.0438622	-0.0138996	0.0481198	0.0992115	0.100784	-0.147569	0.135773	-0.0169395	-0.22689	-0.0733654	-0.161582	-0.0226249	0.13149	-0.0419932	-0.00759181	-0.0612887	-0.173711	0.0387915	-0.0636681	-0.128382	-0.0637556	-0.110066	-0.148949	-0.121169	-0.0784675	-0.0248371	0.101332	-0.0271664	0.0222619	-0.0971033	0.0283523	0.0481052	-0.114168	-0.017468	0.0568784	0.125175	0.138252	0.0427211	0.109183	0.214453	-0.277278	0.0474479	0.0929003	-0.083953	-0.0847814	-0.0185981	-0.0834945	-0.0189704	0.13963	-0.0819105	0.0604546	-0.00597622	0.0756562	0.0862482	0.0213194	0.384047	-0.146163	-0.0837469	0.108684	-0.0300329	-0.146758	-0.16305	0.0673428	-0.119134	-0.0401186	0.0431655	-0.118031	0.106438	0.068145	-0.201485	-0.0264789	0
-0.0251988	-0.0102535	0.0336668	-0.0314597	0.0386028	0.102038	-0.0045642	-0.0123048	0.00094086	-0.0230169	0.00526588	0.025162	-0.0376908	-0.0214253	-0.0875574	-0.00502747	-0.049843	-0.00514216	0.0598272	0.0239286	0.0366514	0.0156642	0.00958329	0.00183845	0.0108922	-0.0452906	-0.015405	-0.0193891	-0.017428	-0.0424106	-0.00684183	-0.0480906	-0.0220644	0.00583928	0.0288358	0.0139868	0.00467923	-0.00242478	0.0321311	-0.0313344	0.0380296	0.0303025	-0.00773895	-0.00531201	0.0421343	-0.0106902	-0.00812188	0.023871	0.0727441	0.0239159	-0.0163976	-0.0213285	0.0226338	-0.0306297	0.0297406	-0.0466298	-0.0486834	0.0675669	-0.00543523	0.0155164	-0.0130533	-0.0252677	0.0265989	-0.000892125	-0.0154453	-0.0277928	-0.0473038	-0.0842105	-0.0511108	-0.0523599	0.013318	-0.0287304	-0.073982	-0.061031	0.000905212	0.0533307	0.0236718	0.0166802	-0.0457483	0.00748313	-0.0236263	0.0138524	0.0264819	0.0432154	-0.0512758	0.0709454	0.0254484	-0.0827224	-0.0123968	-0.0488672	-0.0240833	0.0185152	-0.0231858	-0.0117456	-0.0020749	-0.0669331	0.0233158	-0.0562309	-0.06552	-0.00953041	-0.0159317	-0.0520802	-0.023737	-0.0232743	-0.018421	0.0201091	-0.0236951	0.0268956	-0.0262802	0.0186004	0.00987601	-0.0180107	0.00779315	0.0488852	0.0392408	0.0448099	0.0111911	0.0658933	0.0652327	-0.109853	-0.0116489	0.0161363	-0.0429356	-0.0328426	-0.0229472	-0.0445356	-0.0131496	0.054362	-0.030327	0.0278323	-0.0106982	0.0278249	0.0287328	0.0263232	0.140713	-0.0360338	-0.0308349	0.0370212	-0.0148283	-0.0620067	-0.0262869	0.0076974	-0.0492555	-0.0212984	0.000378367	-0.0320587	0.00382206	0.0221686	-0.078791	0.00861291	0
-0.0243032	-0.0749821	0.0484068	-0.0432707	0.0742226	0.129666	-0.00715326	-0.0587697	0.00266728	0.0413251	-0.00873614	0.0685705	-0.049504	-0.0701269	-0.180821	-0.0440234	-0.0945781	0.0349839	0.0626184	0.024978	0.0623838	-0.021552	0.0123535	-0.0711284	0.091591	-0.00774156	-0.072027	-0.0495889	-0.0316761	-0.0742918	-0.0469764	-0.085673	-0.0156251	0.00657637	-0.0105346	-0.0380035	-0.0147167	-0.0357242	0.0194938	-0.0105835	0.0449981	0.0307927	-0.00257558	-0.0361993	0.0617961	-0.0511041	0.00783211	0.0907065	0.0852919	-0.0509214	0.0388793	0.00669305	-0.00517682	0.00566674	0.115266	-0.080304	-0.0525713	0.0361865	-0.023709	0.0129899	-0.0238608	-0.0370016	0.0268837	0.0268456	0.00533404	-0.0944981	-0.0845125	-0.135359	-0.0320915	-0.0282077	0.027985	-0.0115434	-0.0553467	-0.0868859	-0.00608159	0.11395	-0.0111398	0.0503322	-0.00680629	0.0430579	0.0201983	0.0304859	0.0860185	0.0202063	-0.0705485	0.0428253	0.0748631	-0.0819202	0.0242513	-0.051555	-0.0522044	0.0808993	-0.035661	-0.00380951	-0.0815265	-0.0764244	-0.0260822	-0.0252441	-0.0678071	-0.0544206	-0.0443154	-0.0333062	-0.0673292	-0.0543965	-0.021223	0.0823564	-0.0582943	0.00192122	0.0400804	0.01634	-0.0112364	0.0069802	-0.0301002	0.0868839	0.0596729	0.0543887	0.0298767	0.14152	0.145042	-0.092624	-0.04748	0.0301865	-0.108192	-0.0793579	-0.0346493	-0.0584962	0.0353673	0.105328	-0.0402723	0.0944709	-0.0649128	-0.00757136	0.0602375	-0.0235953	0.220663	-0.00100895	-0.0820214	0.0675563	-0.0585269	-0.0754318	-0.0433619	0.0212189	-0.0755153	-0.00221035	0.0646193	-0.0364392	0.00587747	0.0367115	-0.0644213	0.0113271	0
0.00135318	-0.00361509	0.030035	-0.00862635	0.0260623	0.0502409	0.0155456	0.00915216	-0.0178899	-0.0030443	0.0233041	0.0155909	-0.0327836	0.0121665	-0.0394533	0.0113074	0.000949611	-0.0336588	0.0226894	0.0133175	0.0400674	0.0253086	0.0093053	-0.00259279	0.0118013	-0.0260126	-0.0267643	-0.000633542	-0.00336427	-0.0446719	0.00153402	-0.0199107	-0.0136548	-0.0301938	0.0266598	0.0075473	-0.00326983	-0.00582052	0.0180338	-0.0104631	-0.00317367	0.040732	-0.00313426	-0.00723894	0.0361562	-0.0182723	-0.0122277	0.0201376	0.0182499	0.0102847	0.0016259	-0.0152615	0.0291746	-0.00868164	0.00570816	-0.0178546	-0.0126958	0.0206511	0.0191565	0.0227938	-0.0310572	-0.0202106	0.00884863	-0.00397007	-0.0260266	0.00210423	-0.0108309	-0.0270464	-0.0127237	-0.0266318	0.0456255	-0.000650117	-0.0440331	-0.0372477	0.0072487	0.0239956	0.0174095	-0.0153226	-0.0342041	-0.0180387	-0.0369524	-0.00589933	0.0109257	0.0260901	-0.0142644	0.0425924	0.0416165	-0.0396412	0.0123995	-0.0221106	-0.00621201	-0.0010277	-0.0265451	-0.0375674	0.00577226	-0.0218043	0.00928544	-0.0378443	-0.0357818	0.0215431	0.00692992	-0.0227615	0.00556239	-0.00308724	0.0126702	0.013271	-0.0244677	0.0265639	0.0189411	0.00588773	0.0137597	0.0241881	0.0299413	0.0516346	-0.00100896	-0.0066465	-0.0128486	0.0359298	0.0336462	-0.0565675	-0.0042541	0.0056575	-0.00564683	-0.0108702	-0.00826987	-0.0451125	-0.019489	0.0257026	-0.0290585	0.00631071	-0.0266237	-0.0139168	0.0333517	0.00856538	0.0599802	-0.00361146	-0.0302844	-0.00720848	0.00590291	-0.0295704	0.00747191	-0.00818286	-0.0209742	-0.0212296	-0.0142719	-0.0135162	-0.03634	-0.00135177	-0.0186606	0.0348419	0
