3003
20
1
40
0.0109235	-0.105921	-0.069756	0.0205849	-0.0214735	0.0771331	0.139707	-0.0528213	-0.0389721	0.0662046	-0.0104762	-0.201062	0.0206559	0.011713	0.0516135	0.0194607	-0.141527	-0.0722608	-0.164581	-0.083441	0
0.033779	-0.0537021	-0.0457254	0.0773524	0.0208274	0.0737738	0.171848	-0.0239088	-0.00159078	0.0151155	0.0536413	-0.160362	-0.0409114	0.0655029	-0.00264274	0.0552965	-0.150345	-0.0844935	-0.0863278	-0.0694028	0
-0.0117047	-0.0489181	-0.00119975	-0.0283395	0.0722752	0.0579706	0.143377	-0.0256471	-0.0327125	0.00420404	0.0392824	-0.110088	-0.0219921	0.0626351	0.0151661	0.0331231	-0.15171	-0.0429331	-0.0513345	-0.0232975	0
0.169253	0.0345726	-0.0632052	0.466596	-0.0527346	0.195564	0.204859	-0.0998937	0.0583385	0.107505	0.119936	-0.395463	0.00501929	0.165684	0.0852457	-0.000671464	-0.0990126	-0.187156	-0.231664	-0.213319	0
0.128399	0.0285827	-0.112508	0.37307	0.00282093	0.154937	0.312271	-0.0818481	0.053618	0.0799413	0.0885614	-0.258751	0.051494	0.124698	0.0780402	0.0744035	-0.0281285	-0.229075	-0.230448	-0.236532	0
0.115179	0.0233462	-0.073547	0.307982	-0.0214589	0.148105	0.177195	-0.0616365	0.0238251	0.0536677	0.0936895	-0.303633	0.0300361	0.145065	0.0535317	0.0136443	-0.104219	-0.144744	-0.189933	-0.145585	0
0.178451	0.0622675	-0.185892	0.590814	-0.0926231	0.180775	0.219908	-0.0298541	0.0729259	0.090724	0.252626	-0.46849	0.0620134	0.235086	0.0938835	-0.0219899	-0.0869196	-0.263922	-0.278583	-0.272171	0
0.113113	0.0370011	-0.0953415	0.26887	-0.0164128	0.124342	0.125361	-0.0117867	-0.0112125	0.0795558	0.067048	-0.324031	-0.00432149	0.134484	0.0713582	0.0543961	-0.147572	-0.149486	-0.206722	-0.169879	0
0.0542907	0.00552333	-0.0366335	0.123691	0.0276243	0.0827826	0.174134	-0.044252	-0.0311725	-0.0120831	0.0522133	-0.21287	0.0011084	0.0916167	0.0359524	0.0455748	-0.105433	-0.0839455	-0.118185	-0.0744645	0
0.0829034	0.00362681	-0.0558173	0.252086	-0.0155737	0.13596	0.167289	-0.0655257	0.0217578	0.0430854	0.105193	-0.283945	0.00736297	0.122155	0.0384352	0.0391639	-0.0905406	-0.154078	-0.163691	-0.14176	0
0.178452	0.0962781	-0.141785	0.4234	0.033966	0.161151	0.209368	-0.0476015	-0.0273105	0.044935	0.106364	-0.28516	4.47703e-05	0.153683	0.0794113	-0.00250082	-0.121555	-0.208611	-0.278805	-0.218932	0
0.159057	0.0634871	-0.108166	0.446599	-0.0532556	0.178454	0.196868	-0.066733	0.0389117	0.0816143	0.122541	-0.397936	0.0451832	0.192418	0.0803469	-0.00329071	-0.08781	-0.196444	-0.244427	-0.199595	0
0.0525462	-0.0227894	-0.0334585	0.105133	0.0293292	0.0941608	0.145853	-0.0343066	-0.0282958	0.0162958	0.0650103	-0.182602	-0.00537267	0.0885674	0.0235549	0.0259787	-0.140489	-0.0977625	-0.105849	-0.0585008	0
0.0450719	-0.0178037	-0.0333749	0.138162	0.0205932	0.0997866	0.155857	-0.0444532	-0.00519539	0.0237875	0.0659765	-0.200333	0.00413466	0.0913366	0.0327765	0.0317002	-0.127162	-0.094873	-0.122992	-0.0828418	0
0.224832	0.113372	-0.15503	0.644308	-0.112053	0.229639	0.221841	-0.0764254	0.0676636	0.130114	0.171181	-0.521443	0.0779512	0.255007	0.0877863	-0.01974	-0.0571169	-0.268494	-0.321264	-0.266643	0
0.11191	0.101933	-0.0332861	0.365931	-0.0463025	0.187443	0.146288	-0.0402078	0.0414717	-0.0108877	0.113768	-0.316031	-0.0147292	0.191702	0.0706643	-0.0537004	-0.123458	-0.138123	-0.221493	-0.187694	0
0.14206	0.0476364	-0.0745575	0.359093	-0.0603625	0.236601	0.138115	-0.0754071	0.0560582	0.07045	0.0678698	-0.313417	0.0148969	0.219417	0.0383635	-0.0222329	-0.102629	-0.245378	-0.248667	-0.189105	0
0.12999	0.0371449	-0.0802755	0.336772	-0.0248226	0.1586	0.186904	-0.0637548	0.0278841	0.0678875	0.0917175	-0.319135	0.0381869	0.14821	0.0543048	-0.00244823	-0.0971352	-0.160918	-0.211016	-0.159276	0
