9069
20
1
120
0.0824618	-0.0156072	-0.12145	-0.0463993	-0.0503744	0.101676	-0.0633766	0.00444076	0.0565256	0.0460625	-0.083586	0.0328022	0.0546098	0.0102023	-0.0186628	-0.0334867	0.0226202	-0.0897007	-0.175501	-0.0709995	0
0.105317	0.0366121	-0.0974191	0.0103682	-0.00807345	0.0983162	-0.0312365	0.0333532	0.093907	-0.00502653	-0.0194686	0.0735015	-0.00695756	0.0639921	-0.072919	0.00234907	0.0138017	-0.101933	-0.097248	-0.0569613	0
0.0598335	0.041396	-0.0528935	-0.0953237	0.0433743	0.0825131	-0.0597071	0.031615	0.0627853	-0.015938	-0.0338274	0.123776	0.0119618	0.0611244	-0.0551102	-0.0198243	0.0124371	-0.0603729	-0.0622547	-0.010856	0
0.240791	0.124887	-0.114899	0.399611	-0.0816354	0.220106	0.00177518	-0.0426317	0.153836	0.0873625	0.046826	-0.161599	0.0389732	0.164173	0.0149695	-0.0536189	0.0651343	-0.204596	-0.242585	-0.200877	0
0.199937	0.118897	-0.164202	0.306086	-0.0260799	0.17948	0.109187	-0.0245861	0.149116	0.0597992	0.0154516	-0.0248866	0.0854478	0.123187	0.00776391	0.0214561	0.136018	-0.246515	-0.241368	-0.22409	0
0.186717	0.11366	-0.125241	0.240998	-0.0503598	0.172648	-0.0258888	-0.00437445	0.119323	0.0335256	0.0205797	-0.0697688	0.06399	0.143554	-0.0167446	-0.0393031	0.0599279	-0.162184	-0.200853	-0.133143	0
0.249989	0.152582	-0.237586	0.523829	-0.121524	0.205317	0.0168245	0.027408	0.168424	0.0705819	0.179516	-0.234626	0.0959673	0.233576	0.0236072	-0.0749373	0.0772273	-0.281362	-0.289503	-0.25973	0
0.184651	0.127315	-0.147035	0.201886	-0.0453137	0.148884	-0.0777231	0.0454753	0.0842852	0.0594137	-0.00606182	-0.0901671	0.0296324	0.132973	0.00108193	0.00144873	0.0165754	-0.166926	-0.217642	-0.157437	0
0.125829	0.0958375	-0.0883272	0.0567065	-0.00127654	0.107325	-0.02895	0.0130101	0.0643253	-0.0322251	-0.0208965	0.020994	0.0350623	0.0901059	-0.0343239	-0.00737258	0.0587135	-0.101385	-0.129106	-0.062023	0
0.154442	0.0939409	-0.107511	0.185102	-0.0444746	0.160502	-0.0357949	-0.00826371	0.117256	0.0229434	0.0320834	-0.0500812	0.0413169	0.120645	-0.0318411	-0.0137835	0.0736063	-0.171517	-0.174611	-0.129318	0
0.24999	0.186592	-0.193478	0.356416	0.0050651	0.185693	0.00628448	0.00966055	0.0681873	0.0247929	0.0332545	-0.0512959	0.0339987	0.152172	0.00913504	-0.0554482	0.0425922	-0.226051	-0.289725	-0.206491	0
0.230595	0.153801	-0.15986	0.379615	-0.0821564	0.202996	-0.00621642	-0.00947095	0.13441	0.0614723	0.0494309	-0.164072	0.0791371	0.190907	0.0100706	-0.0562381	0.0763369	-0.213884	-0.255347	-0.187153	0
0.124084	0.0675247	-0.0851522	0.0381485	0.000428332	0.118703	-0.0572306	0.0229555	0.067202	-0.00384624	-0.00809956	0.0512617	0.0285812	0.0870566	-0.0467214	-0.0269687	0.0236579	-0.115202	-0.116769	-0.0460593	0
0.11661	0.0725104	-0.0850686	0.0711773	-0.00830762	0.124329	-0.0472274	0.0128089	0.0903024	0.00364541	-0.00713329	0.0335305	0.0380886	0.0898259	-0.0374997	-0.0212472	0.0369845	-0.112313	-0.133912	-0.0704002	0
0.296371	0.203686	-0.206724	0.577324	-0.140953	0.254181	0.0187573	-0.0191633	0.163161	0.109972	0.0980711	-0.28758	0.111905	0.253496	0.01751	-0.0726874	0.10703	-0.285933	-0.332184	-0.254202	0
0.183448	0.192247	-0.0849798	0.298947	-0.0752034	0.211985	-0.0567955	0.0170543	0.13697	-0.0310298	0.0406584	-0.0821671	0.0192247	0.190191	0.000388023	-0.106648	0.0406886	-0.155563	-0.232413	-0.175252	0
0.213599	0.13795	-0.126251	0.292109	-0.0892634	0.261144	-0.0649689	-0.018145	0.151556	0.0503079	-0.00524004	-0.0795532	0.0488508	0.217906	-0.0319128	-0.0751803	0.0615174	-0.262818	-0.259588	-0.176663	0
0.201529	0.127459	-0.131969	0.269788	-0.0537234	0.183143	-0.0161802	-0.00649272	0.123382	0.0477454	0.0186077	-0.085271	0.0721408	0.146699	-0.0159715	-0.0553956	0.0670117	-0.178358	-0.221936	-0.146834	0
0.26894	0.185151	-0.198714	0.502577	-0.112001	0.240584	0.00453533	-0.0206426	0.151584	0.0836368	0.0686328	-0.239742	0.088055	0.223239	0.0225452	-0.0723319	0.0957919	-0.25001	-0.305285	-0.227195	0
0.202371	0.101435	-0.128447	0.183394	-0.0196043	0.153899	-0.0118176	0.0508944	0.0885199	0.0350487	-0.014637	0.00652312	0.0832053	0.116254	0.0963611	0.0325202	-0.00762485	-0.216428	-0.154033	-0.0944106	0
0.13366	0.0936139	-0.108381	0.127262	-0.0363298	0.161814	-0.0478645	0.0191931	0.0998865	0.0123419	0.00577319	-0.00720382	0.0541235	0.115106	-0.022113	-0.0446937	0.0218862	-0.123102	-0.179423	-0.0994718	0
0.281618	0.199033	-0.201429	0.549498	-0.119287	0.236679	0.0240916	-0.0423428	0.140739	0.0843765	0.0954305	-0.27152	0.109443	0.233593	0.0419842	-0.0688823	0.103524	-0.244756	-0.321339	-0.254531	0
0.102679	0.0746858	-0.0350087	0.0548376	-0.00115988	0.122919	-0.0920862	0.0184512	0.0569049	-0.0241151	-0.0260207	0.0737399	0.0320214	0.0902988	-0.090162	-0.0194932	0.0337537	-0.107097	-0.123963	-0.0488139	0
0.198482	0.14364	-0.0707832	0.383535	-0.10585	0.182841	-0.0434198	-0.0107498	0.0939712	0.0635846	0.045961	-0.221677	0.0521244	0.249653	-0.0239876	-0.0289959	0.0875744	-0.211682	-0.230227	-0.138165	0
0.184568	0.130043	-0.126313	0.260705	-0.0685219	0.191303	-0.0220097	-0.0233844	0.120175	0.026928	0.0258793	-0.0830733	0.107391	0.146359	-0.0270357	-0.0305047	0.0663035	-0.170565	-0.217741	-0.134069	0
0.162809	0.125874	-0.117807	0.333119	-0.153977	0.190475	0.0437896	-0.093636	0.15132	0.0442217	0.0729226	-0.142366	0.076106	0.154852	0.000210033	-0.0264723	0.0791401	-0.201135	-0.271622	-0.111676	0
0.113903	0.0568456	-0.0795381	0.0608411	-0.0304626	0.129768	-0.0433025	0.00732816	0.0669966	0.0114737	0.00828991	0.071966	0.027032	0.0970035	-0.040606	0.00592919	0.0161242	-0.0921059	-0.137376	-0.101366	0
0.0859789	0.0360452	-0.0767327	-0.058323	0.0207296	0.0829631	-0.0608423	0.0107959	0.0462153	-0.0240279	-0.0614958	0.118851	0.0113881	0.0373491	-0.0946387	-0.00697681	0.0647216	-0.0691523	-0.0896616	-0.0112005	0
0.121896	0.0990505	-0.130546	0.139404	-0.0142699	0.144219	-0.00394622	0.00916562	0.0888331	0.0406135	0.00896951	0.048126	0.051785	0.117786	-0.0375487	-0.0876466	0.0365771	-0.162423	-0.111349	-0.0848876	0
0.128441	0.0812743	-0.0938148	0.105006	-0.0164453	0.133045	-0.0428646	0.00955938	0.0950618	0.0102606	-0.000831791	0.0131178	0.0416891	0.10052	-0.0329953	-0.0256469	0.0414031	-0.123246	-0.147683	-0.0826511	0
0.186309	0.132314	-0.131435	0.276899	-0.0548229	0.171764	-0.0333955	-0.00171029	0.117598	0.0420813	0.0339739	-0.0931968	0.0533099	0.152011	-0.00809478	-0.0536938	0.0678733	-0.173926	-0.229395	-0.147443	0
0.082355	0.0214196	-0.0639947	-0.0459357	0.0404808	0.0915886	-0.0721188	0.00821582	0.0590657	-0.0290979	-0.0238667	0.0996593	0.0144476	0.0695278	-0.0176177	0.00941471	0.00331496	-0.0731131	-0.0809093	-0.0266233	0
0.269282	0.190611	-0.176822	0.501933	-0.11658	0.229822	-0.00274098	-0.0191854	0.129923	0.10276	0.0932418	-0.238253	0.112854	0.223509	0.0303031	-0.0555118	0.0846217	-0.250178	-0.313661	-0.198072	0
0.165698	0.0593528	-0.101744	0.158803	-0.00706485	0.126422	0.0137804	0.0479212	0.125591	0.0444845	-0.00582342	-0.00460575	0.0642275	0.119497	-0.0377153	-0.0614195	0.0100456	-0.135744	-0.118751	-0.131401	0
