2807
20
1
10
-0.02479	0.136791	0.08559	-0.0616298	0.0908919	0.177605	0.0881482	0.165462	0.109484	-0.126211	0.00530742	0.0210561	-0.0514279	0.0581757	-0.0634171	-0.0087783	0.0160023	-0.145491	-0.0279256	0.040794	0
-0.0447714	0.224627	0.14672	-0.109679	0.116013	0.355336	0.0819226	0.208249	0.0588241	-0.105358	-0.0196792	0.0625494	-0.0904711	-0.0206135	-0.0337771	-0.0618251	-0.0420619	-0.173178	-0.126662	-0.0874703	0
-0.113672	0.197469	0.1718	-0.145618	0.131614	0.203293	0.118996	0.448336	0.202379	-0.117979	0.015733	0.0673697	-0.00444613	0.0435031	-0.17588	-0.041866	0.0584281	-0.294674	-0.0918257	0.0363351	0
-0.0173685	0.0784785	0.12538	-0.0558776	0.12973	0.204799	0.0479194	0.23273	0.138344	-0.0569621	0.0500297	0.0719131	-0.112493	-0.00366766	-0.067848	-0.0665833	0.0491264	-0.166425	-0.0318609	0.0321737	0
-0.0679522	0.248376	0.249316	-0.0848591	0.132751	0.385871	0.210329	0.637097	0.241459	-0.0879371	-0.0665668	0.176769	-0.132172	0.0706434	-0.29605	-0.137577	-0.0402118	-0.402956	0.0722617	-0.0819694	0
-0.0405567	0.253396	0.26446	-0.0857389	0.107569	0.406887	0.223529	0.690209	0.241448	-0.0908011	-0.100972	0.184017	-0.130646	0.0498305	-0.312986	-0.146267	-0.0546204	-0.421294	0.0916412	-0.0957476	0
-0.108185	0.319315	0.319268	-0.119469	0.128546	0.446111	0.22943	0.819136	0.24283	-0.0385013	-0.119816	0.246692	-0.184435	0.0385967	-0.371544	-0.226865	-0.00862015	-0.513924	0.105276	-0.16033	0
-0.113631	0.365622	0.279931	-0.130284	0.129253	0.504911	0.283919	0.800571	0.28392	-0.100164	-0.0943511	0.150177	-0.087673	0.0579468	-0.361388	-0.154781	-0.0903345	-0.507941	0.105813	-0.1047	0
-0.0603156	0.277539	0.28108	-0.089377	0.140059	0.456852	0.231555	0.704353	0.28542	-0.0804561	-0.100153	0.186057	-0.130884	0.0743802	-0.329673	-0.143716	-0.0311477	-0.450914	0.093407	-0.067926	0
0.059817	0.148269	0.145504	-0.165989	0.0801416	0.0686729	0.133565	0.157298	0.081845	-0.0447012	0.0749833	0.0730296	-0.0393755	-0.0248921	-0.0109135	0.0429552	-0.0280675	-0.121228	0.0178272	0.030998	0
